id,name,score,rank
https://dblp.org/pid/82/2844,Mark Shields,0.0003138068473908582,670.0
https://dblp.org/pid/98/6478,Xuejun Yang,0.0003135218206281863,671.0
https://dblp.org/pid/k/JoostPieterKatoen,Joost-Pieter Katoen,0.0003133768922196496,672.0
https://dblp.org/pid/04/480,Stephen Kell,0.0003130460177485344,673.0
https://dblp.org/pid/38/6553,Satish R. Thatte,0.00031259413886384953,674.0
https://dblp.org/pid/19/4978,Paul Caspi,0.000312067580672264,675.0
https://dblp.org/pid/25/3824,Nick Mitchell,0.00031188116715711434,676.0
https://dblp.org/pid/w/PierreWolper,Pierre Wolper,0.0003118582701119873,677.0
https://dblp.org/pid/54/2717-2,Juan Chen,0.0003113373284367174,678.0
https://dblp.org/pid/89/1643,Avik Chaudhuri,0.000310349985070062,679.0
https://dblp.org/pid/50/3978,Pierre-Évariste Dagand,0.00030893498294049096,680.0
https://dblp.org/pid/41/1366,Marco Carbone,0.0003088882855371937,681.0
https://dblp.org/pid/39/1403,Marcelo P. Fiore,0.00030877272231043777,682.0
https://dblp.org/pid/49/5280,Richard Bornat,0.0003087395856841825,683.0
https://dblp.org/pid/77/665,Mike Dodds,0.0003081114853806721,684.0
https://dblp.org/pid/26/1816,Pierre-Louis Curien,0.00030804401340870036,685.0
https://dblp.org/pid/14/4443,Patrick Eugster,0.00030783984845581506,686.0
https://dblp.org/pid/13/6794-1,Fei He,0.00030727196680807047,687.0
https://dblp.org/pid/75/10322,Eva Darulova,0.00030596780301516216,688.0
https://dblp.org/pid/b/AlanBorning,Alan Borning,0.00030577156527552483,689.0
https://dblp.org/pid/m/NaftalyHMinsky,Naftaly H. Minsky,0.00030520030466111734,690.0
https://dblp.org/pid/73/10322,Matthew A. Hammer,0.0003051157421943779,691.0
https://dblp.org/pid/28/6926,Kazutaka Matsuda,0.00030383733408035794,692.0
https://dblp.org/pid/36/5932,Alan Schmitt,0.0003035756570600952,693.0
https://dblp.org/pid/50/3340,Lennart C. L. Kats,0.000303561748095988,694.0
https://dblp.org/pid/28/337,Kevin Bierhoff,0.00030354196999259715,695.0
https://dblp.org/pid/29/1990-1,Jean Yang,0.0003034596953709495,696.0
https://dblp.org/pid/h/MauriceHerlihy,Maurice Herlihy,0.00030265786324272986,697.0
https://dblp.org/pid/81/10809,Aseem Rastogi,0.0003025498795300313,698.0
https://dblp.org/pid/90/4931,Brian Cantwell Smith,0.0003024115987135172,699.0
https://dblp.org/pid/59/429,Daniel J. Salomon,0.00030234629226192196,700.0
https://dblp.org/pid/n/TobiasNipkow,Tobias Nipkow,0.00030191087579906116,701.0
https://dblp.org/pid/r/TomRidge,Tom Ridge,0.0003018059050921822,702.0
https://dblp.org/pid/165/2836,Timon Gehr,0.000301542487988073,703.0
https://dblp.org/pid/b/KimBBruce,Kim B. Bruce,0.000301327810272004,704.0
https://dblp.org/pid/x/YichenXie,Yichen Xie,0.00030066054719625365,705.0
https://dblp.org/pid/167/1599,Zoe Paraskevopoulou,0.000300498043260064,706.0
https://dblp.org/pid/99/6818,Roman Leshchinskiy,0.00030024655365097397,707.0
https://dblp.org/pid/217/4747,Ningning Xie,0.0002999927855709009,708.0
https://dblp.org/pid/82/1542,Sriram Sankaranarayanan,0.00029996061709009457,709.0
https://dblp.org/pid/62/8636,Shachar Itzhaky,0.0002996525885138584,710.0
https://dblp.org/pid/125/7554,Stephen Dolan,0.0002990706906487569,711.0
https://dblp.org/pid/94/2056,Hayo Thielecke,0.0002989374158669183,712.0
https://dblp.org/pid/09/2281,Catalin Hritcu,0.00029886848872728736,713.0
https://dblp.org/pid/92/3144,Roberto Lublinerman,0.00029859293612595586,714.0
https://dblp.org/pid/22/10964,Danel Ahman,0.000297821170160738,715.0
https://dblp.org/pid/68/3907,Stephen Weeks,0.00029719195472419123,716.0
https://dblp.org/pid/05/10810,Peter-Michael Osera,0.00029631572117391855,717.0
https://dblp.org/pid/80/3503,Karthikeyan Bhargavan,0.00029616516939150487,718.0
https://dblp.org/pid/m/DavidAMcAllester,David A. McAllester,0.0002957200841650124,719.0
https://dblp.org/pid/06/3094,Alan Eustace,0.0002953430097023797,720.0
https://dblp.org/pid/54/2717,Juan Chen,0.0002952213477106871,721.0
https://dblp.org/pid/17/126,Noam Zeilberger,0.0002951858505578083,722.0
https://dblp.org/pid/h/MarkDHill,Mark D. Hill,0.00029496364701059113,723.0
https://dblp.org/pid/b/AMBenAmram,Amir M. Ben-Amram,0.0002947815713524556,724.0
https://dblp.org/pid/91/6951,Dino Distefano,0.00029450405802186304,725.0
https://dblp.org/pid/72/5342-1,Kim Nguyen,0.0002935993142288297,726.0
https://dblp.org/pid/k/JensKnoop,Jens Knoop,0.0002932326912265771,728.0
https://dblp.org/pid/s/BernhardSteffen,Bernhard Steffen,0.0002932326912265771,728.0
https://dblp.org/pid/00/229,Oliver Rüthing,0.0002932326912265771,728.0
https://dblp.org/pid/03/4630,Wen-Mei W. Hwu,0.0002931907916796935,730.0
https://dblp.org/pid/p/RPucella,Riccardo Pucella,0.00029239772798406,731.0
https://dblp.org/pid/155/8148,Ronghui Gu,0.00029167013126529725,732.0
https://dblp.org/pid/29/7866,Matteo Cimini,0.0002915357941740679,733.0
https://dblp.org/pid/90/6992,Hugo Herbelin,0.0002909805228463833,734.0
https://dblp.org/pid/12/1369,Radu Grigore,0.0002908109446502013,735.0
https://dblp.org/pid/a/PAAbdulla,Parosh Aziz Abdulla,0.00028991940879339836,736.0
https://dblp.org/pid/54/2322,Nathaniel Nystrom,0.0002898441447168198,737.0
https://dblp.org/pid/08/6873,John Potter,0.0002897102465557837,738.0
https://dblp.org/pid/b/JPBriot,Jean-Pierre Briot,0.00028867635964467946,739.0
https://dblp.org/pid/33/1697,Stefan Monnier,0.0002883963104657323,740.0
https://dblp.org/pid/f/CNFischer,Charles N. Fischer,0.0002880128325832937,741.0
https://dblp.org/pid/04/522,James Riely,0.00028783789005603423,742.0
https://dblp.org/pid/13/9657,Andrei Stefanescu,0.0002876623027007561,743.0
https://dblp.org/pid/l/JayLigatti,Jay Ligatti,0.0002872112712720096,744.0
https://dblp.org/pid/g/NeilGhani,Neil Ghani,0.00028720917208893747,745.0
https://dblp.org/pid/94/280,James H. Morris,0.00028700494039450835,746.0
https://dblp.org/pid/84/6727,Daniel von Dincklage,0.0002865904648877482,747.0
https://dblp.org/pid/180/7132,Philipp Schuster,0.0002864213668365181,748.0
https://dblp.org/pid/75/541,Murali Krishna Ramanathan,0.0002862404663546254,749.0
https://dblp.org/pid/r/CRunciman,Colin Runciman,0.00028586774866572016,750.0
https://dblp.org/pid/45/2147,Venkatesh Srinivasan,0.0002856638148021891,751.0
https://dblp.org/pid/133/3844,Yuepeng Wang,0.00028564125020881043,752.0
https://dblp.org/pid/204/3706,Michalis Kokologiannakis,0.0002856238915754888,753.0
https://dblp.org/pid/91/504,Max Schäfer,0.0002849219689981739,754.0
https://dblp.org/pid/n/AlexandruNicolau,Alexandru Nicolau,0.00028480363035457684,755.0
https://dblp.org/pid/d/PedroCDiniz,Pedro C. Diniz,0.0002840883430958365,756.0
https://dblp.org/pid/173/9463,Max S. New,0.0002840156658952053,757.0
https://dblp.org/pid/25/4161,Adrian Sampson,0.0002839310482913619,758.0
https://dblp.org/pid/38/7508,William R. Harris,0.00028386861403551986,759.0
https://dblp.org/pid/97/7182,Takeshi Tsukada,0.00028370153893808716,760.0
https://dblp.org/pid/77/5159,F. Lockwood Morris,0.00028351561375916705,761.0
https://dblp.org/pid/98/4178,Patrik Jansson,0.00028337916475584324,762.0
https://dblp.org/pid/h/MatthewHennessy,Matthew Hennessy,0.0002831880786544342,763.0
https://dblp.org/pid/s/BjarneStroustrup,Bjarne Stroustrup,0.0002823970799969381,764.0
https://dblp.org/pid/70/2200,Santiago Zanella Béguelin,0.00028233596305232803,765.0
https://dblp.org/pid/36/3031,Barak A. Pearlmutter,0.0002819209536083282,766.0
https://dblp.org/pid/33/4213,Damiano Mazza,0.0002805955898366149,767.0
https://dblp.org/pid/w/RobertPWilson,Robert P. Wilson,0.00027996539594063826,768.0
https://dblp.org/pid/k/SarfrazKhurshid,Sarfraz Khurshid,0.00027976504217835165,769.0
https://dblp.org/pid/09/1276,Todd Mytkowicz,0.0002796995835218443,770.0
https://dblp.org/pid/99/4824,Oscar Waddell,0.0002796646687015028,771.0
https://dblp.org/pid/25/5989,Filippo Bonchi,0.00027946144610521565,772.0
https://dblp.org/pid/72/3832,Tillmann Rendel,0.00027941538222528526,773.0
https://dblp.org/pid/j/JohanJeuring,Johan Jeuring,0.0002783189368828655,774.0
https://dblp.org/pid/44/9607-1,Tyler Sorensen,0.00027791949629298165,775.0
https://dblp.org/pid/181/5785,Lionel Parreaux,0.00027744825375016304,776.0
https://dblp.org/pid/48/4418,Jonathan Edwards,0.00027734624126342914,777.0
https://dblp.org/pid/16/7033,Suneel Jain,0.0002758654148824058,778.0
https://dblp.org/pid/00/1735,Guilherme Ottoni,0.00027510392444659746,779.0
https://dblp.org/pid/31/5916-1,Shan Lu,0.00027499177087813377,780.0
https://dblp.org/pid/88/8037,Arjun Radhakrishna,0.0002749774182217535,781.0
https://dblp.org/pid/89/161-1,Limin Jia,0.0002737268520137253,782.0
https://dblp.org/pid/54/2696,Dinghao Wu,0.0002737236033329187,783.0
https://dblp.org/pid/00/5636,Robert C. Hansen,0.0002734510374507735,784.5
https://dblp.org/pid/47/2760,Karl Pettis,0.0002734510374507735,784.5
https://dblp.org/pid/05/3176,Jaroslav Sevcík,0.0002733712184444719,786.0
https://dblp.org/pid/169/9728,Amir Kafshdar Goharshady,0.0002727128004507161,787.0
https://dblp.org/pid/62/5462,Hiralal Agrawal,0.0002726297342929683,788.0
https://dblp.org/pid/48/6846,Konstantinos Mamouras,0.0002722991703067228,789.0
https://dblp.org/pid/z/EZucca,Elena Zucca,0.00027220541214524195,790.0
https://dblp.org/pid/68/2189,David A. Barrett,0.000271920671744721,791.0
https://dblp.org/pid/65/6903,Kemal Ebcioglu,0.00027162622153334003,792.0
https://dblp.org/pid/23/2759-1,Mahesh Viswanathan,0.0002713817503641022,793.0
https://dblp.org/pid/44/3960,V. T. Rajan,0.00027106935362958306,794.0
https://dblp.org/pid/71/3029,Scott Nettles,0.00027056147484978775,795.0
https://dblp.org/pid/h/MichaelHanus,Michael Hanus,0.00026950802234623354,796.0
https://dblp.org/pid/24/634,David Bernstein,0.0002693358024155457,797.0
https://dblp.org/pid/30/4430,Simon J. Gay,0.0002693327860904693,798.0
https://dblp.org/pid/46/2165,Andres Löh,0.0002693190202085919,799.0
https://dblp.org/pid/60/1832,Jay A. McCarthy,0.0002689070397285332,800.0
https://dblp.org/pid/77/6488,Jean-Louis Lassez,0.00026879042994913454,801.0
https://dblp.org/pid/67/8292,Patrick Bahr,0.000268736334769233,802.0
https://dblp.org/pid/50/4283,András Kovács,0.00026850329546627527,803.0
https://dblp.org/pid/k/AssafJKfoury,Assaf J. Kfoury,0.00026828833669438737,804.0
https://dblp.org/pid/p/PPanangaden,Prakash Panangaden,0.0002679359423218599,805.0
https://dblp.org/pid/c/ChristianSCollberg,Christian S. Collberg,0.000267720832961786,806.0
https://dblp.org/pid/92/6514,Doug Kimelman,0.00026762388858911015,807.0
https://dblp.org/pid/d/DominiqueDecouchant,Dominique Decouchant,0.00026685538257280946,808.0
https://dblp.org/pid/95/2438,Samuel P. Midkiff,0.00026668290849808874,809.0
https://dblp.org/pid/s/DarkoStefanovic,Darko Stefanovic,0.00026665825634744443,810.0
https://dblp.org/pid/85/6735,Adam Kiezun,0.0002663450187956587,811.0
https://dblp.org/pid/97/1086,Vasco Thudichum Vasconcelos,0.00026626614546446803,812.0
https://dblp.org/pid/w/GWassermann,Gary Wassermann,0.0002660995324217587,813.0
https://dblp.org/pid/33/3357,Eric Schkufza,0.00026491684677756655,814.0
https://dblp.org/pid/k/DeliaKesner,Delia Kesner,0.0002643726139265884,815.0
https://dblp.org/pid/132/9068,Phuc C. Nguyen,0.00026404547778023575,816.0
https://dblp.org/pid/37/1193,Scott McPeak,0.0002635339596572662,817.0
https://dblp.org/pid/52/6044,Bratin Saha,0.00026339929850128797,818.0
https://dblp.org/pid/g/JohnGreiner,John Greiner,0.0002633039460755538,819.0
https://dblp.org/pid/42/5914,David W. Sandberg,0.00026317929712750066,820.0
https://dblp.org/pid/87/394,Rodric M. Rabbah,0.0002629439206665729,821.0
https://dblp.org/pid/04/10,Tahina Ramananandro,0.00026257258532846563,822.0
https://dblp.org/pid/63/216-12,Xin Qi,0.0002622852053173804,823.0
https://dblp.org/pid/219/9089,Jay P. Lim,0.00026214738970671244,824.0
https://dblp.org/pid/l/WRLaLonde,Wilf R. LaLonde,0.0002619206961716072,825.0
https://dblp.org/pid/d/CamilDemetrescu,Camil Demetrescu,0.0002616780444548337,826.0
https://dblp.org/pid/155/8133,Matt Brown,0.00026146308472210745,827.0
https://dblp.org/pid/28/10810,Kayvan Memarian,0.00026110579467142017,828.0
https://dblp.org/pid/l/PatrickLam,Patrick Lam,0.00026068879699482086,829.0
https://dblp.org/pid/g/ChristianGrothoff,Christian Grothoff,0.00026054750102210393,830.0
https://dblp.org/pid/r/JRamanujam,J. Ramanujam,0.0002605253858040835,831.0
https://dblp.org/pid/t/DaveAThomas,Dave A. Thomas,0.00026027971737374415,832.0
https://dblp.org/pid/k/SriramKrishnamoorthy,Sriram Krishnamoorthy,0.0002602630731252524,833.0
https://dblp.org/pid/60/1469,Dries Buytaert,0.0002601550887001595,834.0
https://dblp.org/pid/86/2064,George Russell,0.00025993019762784634,835.0
https://dblp.org/pid/48/7473,Gregor Richards,0.0002594055251268357,836.0
https://dblp.org/pid/94/756,Martin Sulzmann,0.00025933666601891643,837.0
https://dblp.org/pid/59/3624,Uday Bondhugula,0.0002590941150710031,838.0
https://dblp.org/pid/22/6590,Luca Padovani,0.00025888941125508174,839.0
https://dblp.org/pid/b/JohnTangBoyland,John Tang Boyland,0.00025862397519404475,840.0
https://dblp.org/pid/66/8037-1,Xiaodi Wu,0.0002584969373686047,841.0
https://dblp.org/pid/91/6118,Deian Stefan,0.0002584593344700228,842.0
https://dblp.org/pid/19/7123,Hongfei Fu,0.0002580755762199504,843.0
https://dblp.org/pid/b/KoenraadDeBosschere,Koen De Bosschere,0.0002578130488770348,844.0
https://dblp.org/pid/m/SAMahlke,Scott A. Mahlke,0.00025780678921765804,845.0
https://dblp.org/pid/u/JeffreyDUllman,Jeffrey D. Ullman,0.0002574189057601572,846.0
https://dblp.org/pid/43/3549,Kiyokuni Kawachiya,0.0002573684977260831,847.0
https://dblp.org/pid/83/3031,Polyvios Pratikakis,0.00025709461570317516,848.0
https://dblp.org/pid/57/9299-1,Pranav Garg,0.0002564885930979,849.0
https://dblp.org/pid/31/5619,Luc Moreau,0.0002562005239830399,850.0
https://dblp.org/pid/v/RamarathnamVenkatesan,Ramarathnam Venkatesan,0.0002560651264593816,851.0
https://dblp.org/pid/a/DAncona,Davide Ancona,0.00025569015756940526,852.0
https://dblp.org/pid/57/705,Jörgen Gustavsson,0.0002556509278981506,853.0
https://dblp.org/pid/l/JuliaLLawall,Julia Lawall,0.0002553912073314453,854.0
https://dblp.org/pid/181/2876,Zhe Yang,0.0002550729763687832,855.0
https://dblp.org/pid/g/GiorgioGhelli,Giorgio Ghelli,0.00025498650855302203,856.0
https://dblp.org/pid/51/623,Robert O'Callahan,0.0002547544301508764,857.0
https://dblp.org/pid/83/2822-1,Chen Ding,0.0002547349529525658,858.0
https://dblp.org/pid/t/LindaTorczon,Linda Torczon,0.0002546495738331921,859.0
https://dblp.org/pid/76/5160,Alexander J. Summers,0.00025437184220231064,860.0
https://dblp.org/pid/99/9609,Jad Hamza,0.00025431080464511236,861.0
https://dblp.org/pid/71/5538,John Cavazos,0.0002535305623443845,862.0
https://dblp.org/pid/e/JEsparza,Javier Esparza,0.00025332926194124934,863.0
https://dblp.org/pid/40/2664,Steffen Jost,0.00025321259669845654,864.0
https://dblp.org/pid/12/7603,Dominic A. Orchard,0.00025293561767199615,865.0
https://dblp.org/pid/g/DirkGrunwald,Dirk Grunwald,0.0002524322673376219,866.0
https://dblp.org/pid/36/863,Amelia C. Fong,0.00025191003363438005,867.0
https://dblp.org/pid/41/3260,John Peterson,0.00025179937847269685,868.0
https://dblp.org/pid/211/9268,John Cyphert,0.0002517384134596622,869.0
https://dblp.org/pid/15/5033,Noam Rinetzky,0.00025165763231211377,870.0
https://dblp.org/pid/74/3817,Karen Zee,0.0002515430270496545,871.0
https://dblp.org/pid/k/KennethMKahn,Kenneth M. Kahn,0.00025116059899625055,872.0
https://dblp.org/pid/52/1580,John Plevyak,0.00025106995353180823,873.0
https://dblp.org/pid/58/953,Grégoire Sutre,0.00025100224107750627,874.0
https://dblp.org/pid/30/4960,Nikos Tzevelekos,0.0002508298805421023,875.0
https://dblp.org/pid/61/1623,Josh Berdine,0.0002505790880567995,876.0
https://dblp.org/pid/38/4620,Justin O. Graver,0.00025013665363370454,877.0
https://dblp.org/pid/s/DavidASchmidt,David A. Schmidt,0.0002498224318610573,878.0
https://dblp.org/pid/74/2171,Gerwin Klein,0.0002493991839246688,879.0
https://dblp.org/pid/63/5617,Martin Avanzini,0.0002484497110153191,880.0
https://dblp.org/pid/57/4810,Richard C. Waters,0.00024752711419112405,881.0
https://dblp.org/pid/77/1389,Jianzhou Zhao,0.00024748278809178745,882.0
https://dblp.org/pid/02/1384,Rebecca Wirfs-Brock,0.00024723038202179845,883.0
https://dblp.org/pid/35/5726,Yoav Zibin,0.000247105791084702,884.0
https://dblp.org/pid/60/2940,Roger F. Crew,0.000247008267557594,885.5
https://dblp.org/pid/w/DanielWeise,Daniel Weise,0.000247008267557594,885.5
https://dblp.org/pid/18/2229,Aarti Gupta,0.0002466001295220979,887.0
https://dblp.org/pid/34/6390,Roberto Di Cosmo,0.0002465632672881249,888.0
https://dblp.org/pid/s/LynnAndreaStein,Lynn Andrea Stein,0.00024640775796148944,889.0
https://dblp.org/pid/49/2914,Ruy Ley-Wild,0.0002461910648814976,890.0
https://dblp.org/pid/53/981,Patrick J. Caudill,0.00024606931498505607,891.0
https://dblp.org/pid/151/3318,Oleksandr Polozov,0.0002456554517429201,892.0
https://dblp.org/pid/z/SBZdonik,Stanley B. Zdonik,0.0002453990392655719,893.0
https://dblp.org/pid/12/4153,Peter B. Kessler,0.0002451922547895777,894.0
https://dblp.org/pid/61/1841,Jesper Jørgensen,0.00024453489348357014,895.0
https://dblp.org/pid/72/2038,Robert G. Atkinson,0.0002444077836690882,896.0
https://dblp.org/pid/46/5457,Paul N. Hilfinger,0.00024412318929162234,897.0
https://dblp.org/pid/143/2646,Casper Bach Poulsen,0.00024361808135568656,898.0
https://dblp.org/pid/145/1074,Fabian Muehlboeck,0.0002434647581042718,899.0
https://dblp.org/pid/152/5484,Andrea Vezzosi,0.00024341320619407917,900.0
https://dblp.org/pid/42/4028,Mohamed Faouzi Atig,0.00024250183649439141,901.0
https://dblp.org/pid/21/1467,Nathan Chong,0.00024239628406222196,902.0
https://dblp.org/pid/131/6144,Stephen Chou,0.00024220543430967232,903.0
https://dblp.org/pid/81/1207,Keith Wansbrough,0.00024219315410287445,904.0
https://dblp.org/pid/62/9116,Neville Grech,0.00024207821735294755,905.0
https://dblp.org/pid/72/7563,Vilhelm Sjöberg,0.00024196227174648325,906.0
https://dblp.org/pid/21/1018,Stephanie Balzer,0.00024156600074996893,907.0
https://dblp.org/pid/w/PengWu1,Peng Wu,0.00024130148311631068,908.0
https://dblp.org/pid/47/2495,Carl Bruggeman,0.00024090061697217767,909.0
https://dblp.org/pid/w/ChaoWang,Chao Wang,0.00024085897902197437,910.0
https://dblp.org/pid/v/MosheYVardi,Moshe Y. Vardi,0.0002408010176074321,911.0
https://dblp.org/pid/31/10028,Cole Schlesinger,0.00024070115991319926,912.0
https://dblp.org/pid/160/7730,Jean Pichon-Pharabod,0.00024069144138421573,913.0
https://dblp.org/pid/92/1378-1,Alexandra Silva,0.00023978044073572774,914.0
https://dblp.org/pid/54/160,David Herman,0.00023974097193003193,915.0
https://dblp.org/pid/09/1778,Franco Civello,0.0002393983502267141,916.0
https://dblp.org/pid/k/AndreasKrall,Andreas Krall,0.00023933711780205544,917.0
https://dblp.org/pid/71/3424,G. A. Venkatesh,0.00023927055749205938,918.0
https://dblp.org/pid/48/5534,Alejandro Russo,0.00023882621151369567,919.0
https://dblp.org/pid/76/1584-35,Xin Zhang,0.00023865032520616197,920.0
https://dblp.org/pid/88/3234,Zachary R. Anderson,0.00023852623291423556,921.0
https://dblp.org/pid/203/3288,Sam Westrick,0.0002384053232759879,922.0
https://dblp.org/pid/37/9698,Vincent St-Amour,0.0002382201028325538,923.0
https://dblp.org/pid/23/6704,Ted Kaehler,0.00023789654817020278,924.0
https://dblp.org/pid/90/10167,Katsuhiro Ueno,0.0002378556457544765,925.0
https://dblp.org/pid/65/5433,Bjørn N. Freeman-Benson,0.00023776809234149368,926.0
https://dblp.org/pid/21/1449,Ravi Nanavati,0.00023776285203575752,927.0
https://dblp.org/pid/a/Arvind,Arvind,0.00023771823923277046,928.0
https://dblp.org/pid/92/4440,Vincent Simonet,0.0002371951996096941,929.0
https://dblp.org/pid/57/3523,Shoaib Kamil,0.0002370471875719735,930.0
https://dblp.org/pid/77/2149,Nuno P. Lopes,0.00023691812808572502,931.0
https://dblp.org/pid/40/6797,Richard L. Hudson,0.00023667816016313174,932.0
https://dblp.org/pid/48/1784,Kapil Vaswani,0.00023665969096791874,933.0
https://dblp.org/pid/91/10961,Petr Novotný,0.00023656845295912012,934.0
https://dblp.org/pid/321/0647,Mae Milano,0.0002364598721209332,935.0
https://dblp.org/pid/99/6639,Christopher A. Stone,0.0002358872038035187,936.0
https://dblp.org/pid/d/JeffreyDean,Jeffrey Dean,0.00023585882798441175,937.0
https://dblp.org/pid/50/6710,Greta Yorsh,0.0002348395462409765,938.0
https://dblp.org/pid/80/9827,Joachim Breitner,0.00023482740328003706,939.0
https://dblp.org/pid/89/6242,Soham Chakraborty,0.00023436275412864885,940.0
https://dblp.org/pid/41/1321,Gabriel Dos Reis,0.0002342552084089399,941.0
https://dblp.org/pid/194/2361,Victor Nicolet,0.00023417300886009233,942.0
https://dblp.org/pid/35/4224,Kevin Hammond,0.00023392636034855581,943.0
https://dblp.org/pid/46/2933-1,Frank Mueller,0.0002335027163317204,944.0
https://dblp.org/pid/32/2230,Brian Hackett,0.00023313807997498933,945.0
https://dblp.org/pid/76/4167,Sean McDirmid,0.0002329687698662192,946.0
https://dblp.org/pid/24/120,Roman Manevich,0.00023292508456110265,947.0
https://dblp.org/pid/132/3972,Jonathan Protzenko,0.0002328835855011102,948.0
https://dblp.org/pid/87/5001,Bowen Alpern,0.0002328345619860699,949.0
https://dblp.org/pid/32/11105,Pavol Bielik,0.00023283096098060857,950.0
https://dblp.org/pid/35/4118,Mike Fagan,0.0002326754195276735,951.0
https://dblp.org/pid/00/5410,John Kodumal,0.00023242323758574832,952.0
https://dblp.org/pid/43/2124,Ed Seidewitz,0.00023212139330679898,953.0
https://dblp.org/pid/02/6095,Matthew Hertz,0.00023160200159374285,954.0
https://dblp.org/pid/97/6204,Jean-Jacques Lévy,0.00023124113084747194,955.0
https://dblp.org/pid/14/318,Youfeng Wu,0.00023076097490512028,956.0
https://dblp.org/pid/04/7120,Chengnian Sun,0.00023070982875835833,957.0
https://dblp.org/pid/w/JoeDWarren,Joe D. Warren,0.00023047208498755433,958.0
https://dblp.org/pid/l/PaulBlainLevy,Paul Blain Levy,0.00022939622721788048,959.0
https://dblp.org/pid/04/603,Joseph A. Bank,0.0002293958831345316,960.0
https://dblp.org/pid/43/169,Steven W. K. Tjiang,0.00022919314329508753,961.0
https://dblp.org/pid/d/MishaDmitriev,Misha Dmitriev,0.00022909360861146004,962.0
https://dblp.org/pid/120/5116,Justin Pombrio,0.0002287923207789373,963.0
https://dblp.org/pid/p/JPlaice,John Plaice,0.00022854921558033628,964.5
https://dblp.org/pid/71/6260,Daniel Pilaud,0.00022854921558033628,964.5
https://dblp.org/pid/i/NeilImmerman,Neil Immerman,0.00022816709313211957,966.0
https://dblp.org/pid/36/4734,Luís Caires,0.00022814625674165689,967.0
https://dblp.org/pid/88/6703,James W. O'Toole Jr.,0.00022804354252074102,968.0
https://dblp.org/pid/b/VBenzaken,Véronique Benzaken,0.00022777637868040884,969.0
https://dblp.org/pid/79/2489,Torbjörn Granlund,0.00022733201037051473,970.0
https://dblp.org/pid/29/6921,J. Michael Ashley,0.00022711603193044546,971.0
https://dblp.org/pid/76/150,Williams Ludwell Harrison III,0.00022694697394654777,972.0
https://dblp.org/pid/163/3156,John K. Feser,0.0002269187844251312,973.0
https://dblp.org/pid/l/ButlerWLampson,Butler W. Lampson,0.00022649520577682386,974.0
https://dblp.org/pid/55/11441,George Kastrinis,0.0002263867751146864,975.0
https://dblp.org/pid/60/1683-1,Jason Reed,0.0002262237976946875,976.0
https://dblp.org/pid/35/564,Johan Agat,0.00022580089635517754,977.0
https://dblp.org/pid/34/5593,Scott Shenker,0.00022509110798695934,978.0
https://dblp.org/pid/89/740,Alan Jeffrey,0.000224786558883378,979.0
https://dblp.org/pid/03/6365,Dariusz Biernacki,0.00022476493243336117,980.0
https://dblp.org/pid/70/2004,Richard Johnson,0.0002246581206928726,981.0
https://dblp.org/pid/00/4256,Cristina Ruggieri,0.00022409418570253493,982.0
https://dblp.org/pid/48/1480,Benoît Valiron,0.00022379542934518397,983.0
https://dblp.org/pid/124/7158,Wonyeol Lee,0.00022379261198431427,984.0
https://dblp.org/pid/86/3051,Roland Meyer,0.0002237912935635237,985.0
https://dblp.org/pid/73/730,Robert Lee,0.00022349024744109836,986.0
https://dblp.org/pid/61/724,David Detlefs,0.00022340079628448543,987.0
https://dblp.org/pid/c/RoyHCampbell,Roy H. Campbell,0.00022270272055865088,988.0
https://dblp.org/pid/52/516,Brian Wilkerson,0.00022127231139463548,989.0
https://dblp.org/pid/53/1456,Vasanth Bala,0.0002212096580859549,990.5
https://dblp.org/pid/20/1478,Sanjeev Banerjia,0.0002212096580859549,990.5
https://dblp.org/pid/86/8008,Sam Blackshear,0.00022115784515078674,992.0
https://dblp.org/pid/94/615,David Mandelin,0.000220985450119479,993.0
https://dblp.org/pid/40/2257-2,Uri Alon,0.00022080196770277077,994.0
https://dblp.org/pid/14/8296,Ruben Martins,0.0002206868138972425,995.0
https://dblp.org/pid/89/5263,Jurriaan Hage,0.00022062600591081307,996.0
https://dblp.org/pid/21/3520,Thorsten Altenkirch,0.0002205621233919723,997.5
https://dblp.org/pid/143/7092,Ambrus Kaposi,0.0002205621233919723,997.5
https://dblp.org/pid/39/2319,David A. Naumann,0.00021921617657655679,999.0
https://dblp.org/pid/139/5447,Zhoulai Fu,0.00021920100598033543,1000.0
https://dblp.org/pid/207/6552,John Peter Campora III,0.00021918223650010466,1001.0
https://dblp.org/pid/78/5289,Jacques Garrigue,0.00021905237011986657,1002.0
https://dblp.org/pid/91/4180,Claudia Faggian,0.0002190426312375365,1003.0
https://dblp.org/pid/25/8611,Nicolas Pouillard,0.0002182390559585301,1004.0
https://dblp.org/pid/88/2827-1,Yan Chen,0.00021821689280537458,1005.0
https://dblp.org/pid/35/9698,Deokhwan Kim,0.0002179749174746124,1006.0
https://dblp.org/pid/87/1311,Chandra Krintz,0.00021760204897648943,1007.0
https://dblp.org/pid/t/BMThuraisingham,Bhavani Thuraisingham,0.00021755746285461271,1008.0
https://dblp.org/pid/142/3208,James Bornholt,0.0002175250572628132,1009.0
https://dblp.org/pid/s/KristianStovring,Kristian Støvring,0.00021713777818707398,1010.0
https://dblp.org/pid/59/4321,Matthew Hague,0.00021670760317372227,1011.0
